'JobNumber','TransxType','TransxDescription','OperationSeq','ItemNumber','Location','BinNumber','SerialLotNo','StockingQuantity','StockingUOM','UnitCost','QtyRemain','DocumentNo','PurchaseDate','PONumber','VendorID','EmployeeNo','AppliedDate','AppliedTime','EventID','EventSeq','LayerType','JobFullClosed?','AllocUniqueID','CreateUser','CreateDate','CreateTime','DocReference','ShiftCode','FullCloseApplyDate','TransxUOM','TransxQty','TransxQtyConvMultiplier','CAParentEventID','JobUnitCost'
'S/N10338','PM','Pull Material',40030,'.095224','W1','','',1.00000,'EA',13.14000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074811,1,'0',False,749672,'PAULS',05/15/2019,16:13:45,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40030,'.096536','W1','','',1.00000,'EA',83.15000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074813,1,'0',False,749673,'PAULS',05/15/2019,16:13:45,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40030,'.096541','W1','','',1.00000,'EA',126.78000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074815,1,'0',False,749689,'PAULS',05/15/2019,16:13:46,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40030,'.096880','W1','','',1.00000,'EA',12.70000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074817,1,'0',False,749696,'PAULS',05/15/2019,16:13:46,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40035,'.097641','W1','','',1.00000,'EA',18.06000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074819,1,'0',False,749699,'PAULS',05/15/2019,16:13:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40035,'.093869','W1','','',1.00000,'EA',64.12000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074821,1,'0',False,749700,'PAULS',05/15/2019,16:13:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40035,'.093762','W1','','',1.00000,'EA',36.53000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074823,1,'0',False,749701,'PAULS',05/15/2019,16:13:48,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40035,'.096537','W1','','',1.00000,'EA',56.68000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074825,1,'0',False,749702,'PAULS',05/15/2019,16:13:48,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40043,'.093746','W1','','',1.00000,'EA',23.86000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074827,1,'0',False,749728,'PAULS',05/15/2019,16:13:49,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',50000,'.103154','W1','','',1.00000,'EA',388.01000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074829,1,'0',False,749744,'PAULS',05/15/2019,16:13:49,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',50000,'.067904','W1','','',1.00000,'EA',26.85000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074831,1,'0',False,749750,'PAULS',05/15/2019,16:13:50,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',60000,'.066560','W1','','',1.00000,'EA',91.80000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074833,1,'0',False,749755,'PAULS',05/15/2019,16:13:50,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',60000,'.066561','W1','','',1.00000,'EA',13.27000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074835,1,'0',False,749756,'PAULS',05/15/2019,16:13:51,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',60000,'.066562','W1','','',1.00000,'EA',12.10000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,00:00:00,1074837,1,'0',False,749757,'PAULS',05/15/2019,16:13:51,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','CA','Cost Adjustment',60000,'.066561','W1','','',0.00000,'EA',0.00000000,0.00000,'S/N10338',00/00/0000,'','','PS01',05/15/2019,16:18:01,1074838,1,'0',False,749756,'PAULS',05/15/2019,16:18:01,'Adjustment to Event ID 1074835','',00/00/0000,'EA',0.00000,1.00000,1074835,0.00000
'S/N10338','PM','Pull Material',20015,'.091464','W1','','',1.00000,'EA',3329.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076574,1,'0',False,749474,'PAULS',05/29/2019,12:56:59,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20005,'.092001','W1','','',1.00000,'EA',5081.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076576,1,'0',False,749371,'PAULS',05/29/2019,12:57:00,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20000,'.092026','W1','','',1.00000,'EA',4800.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076578,1,'0',False,749333,'PAULS',05/29/2019,12:57:00,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.093155','W1','','',1.00000,'EA',2371.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076580,1,'0',False,749475,'PAULS',05/29/2019,12:57:01,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.093174','W1','','',1.00000,'EA',460.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076582,1,'0',False,749392,'PAULS',05/29/2019,12:57:01,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20000,'.093456','W1','','',1.00000,'EA',3489.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076584,1,'0',False,749334,'PAULS',05/29/2019,12:57:02,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.093686','W1','','',1.00000,'EA',1025.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076586,1,'0',False,749391,'PAULS',05/29/2019,12:57:02,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.093691','W1','','',1.00000,'EA',973.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076588,1,'0',False,749390,'PAULS',05/29/2019,12:57:03,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20012,'.093800','W1','','',1.00000,'EA',4850.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076590,1,'0',False,749450,'PAULS',05/29/2019,12:57:03,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20012,'.093806','W1','','',1.00000,'EA',5325.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076592,1,'0',False,749453,'PAULS',05/29/2019,12:57:03,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20005,'.093882','W1','','',1.00000,'EA',598.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076594,1,'0',False,749372,'PAULS',05/29/2019,12:57:04,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.093899','W1','','',1.00000,'EA',5385.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076596,1,'0',False,749472,'PAULS',05/29/2019,12:57:04,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.093905','W1','','',1.00000,'EA',4122.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076598,1,'0',False,749473,'PAULS',05/29/2019,12:57:05,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.102107','W1','','',2.00000,'EA',80.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076600,1,'0',False,749393,'PAULS',05/29/2019,12:57:05,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.102151','W1','','',1.00000,'EA',307.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076602,1,'0',False,749476,'PAULS',05/29/2019,12:57:06,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.102476','W1','','',1.00000,'EA',780.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/29/2019,00:00:00,1076604,1,'0',False,751698,'PAULS',05/29/2019,12:57:06,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.103329','W1','','',1.00000,'EA',3500.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/31/2019,00:00:00,1076945,1,'0',False,749401,'PAULS',05/31/2019,15:20:06,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.092315','W1','','',1.00000,'EA',100.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',05/31/2019,00:00:00,1076947,1,'0',False,749402,'PAULS',05/31/2019,15:20:07,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','CA','Cost Adjustment',20010,'.103329','W1','','',0.00000,'EA',0.00000000,0.00000,'S/N10338',00/00/0000,'','','PS01',06/05/2019,09:43:47,1077689,1,'0',False,749401,'BROOKE',06/05/2019,09:43:47,'Adjustment to Event ID 1076945','',00/00/0000,'EA',0.00000,1.00000,1076945,0.00000
'S/N10338','RM','Return Material',20012,'.093842','W1','','',-1.00000,'EA',500.89000000,-1.00000,'S/N10338',00/00/0000,'','','PS01',06/05/2019,00:00:00,1077777,1,'3',False,749451,'PAULS',06/05/2019,10:40:27,'','',00/00/0000,'EA',-1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.102753','W1','','',1.00000,'EA',5293.50000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078088,1,'0',False,754684,'PAULS',06/06/2019,15:12:21,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.093944','W1','','',1.00000,'EA',1933.50000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078090,1,'0',False,749252,'PAULS',06/06/2019,15:12:22,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20005,'.097306','W1','','',4.00000,'EA',107.00000000,4.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078109,1,'0',False,749382,'PAULS',06/06/2019,15:12:26,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20005,'.097305','W1','','',2.00000,'EA',88.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078111,1,'0',False,749383,'PAULS',06/06/2019,15:12:26,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.097307','W1','','',1.00000,'EA',65.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078113,1,'0',False,749415,'PAULS',06/06/2019,15:12:27,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20010,'.097307','W1','','',1.00000,'EA',65.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078113,2,'0',False,749415,'PAULS',06/06/2019,15:12:27,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20012,'.093844','W1','','',1.00000,'EA',165.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078115,1,'0',False,749460,'PAULS',06/06/2019,15:12:27,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097304','W1','','',1.00000,'EA',92.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078117,1,'0',False,749487,'PAULS',06/06/2019,15:12:28,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.093952','W1','','',1.00000,'EA',200.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078119,1,'0',False,751780,'PAULS',06/06/2019,15:12:28,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097300','W1','','',1.00000,'EA',165.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078121,1,'0',False,749494,'PAULS',06/06/2019,15:12:28,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097301','W1','','',1.00000,'EA',160.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078123,1,'0',False,749495,'PAULS',06/06/2019,15:12:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097302','W1','','',1.00000,'EA',110.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078125,1,'0',False,749496,'PAULS',06/06/2019,15:12:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097303','W1','','',1.00000,'EA',102.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078127,1,'0',False,749497,'PAULS',06/06/2019,15:12:30,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20015,'.097313','W1','','',1.00000,'EA',100.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/06/2019,00:00:00,1078129,1,'0',False,749505,'PAULS',06/06/2019,15:12:30,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20012,'.104565','W1','','',1.00000,'EA',0.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/10/2019,00:00:00,1078578,1,'0',False,761752,'PAULS',06/10/2019,15:20:56,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','CA','Cost Adjustment',20012,'.104565','W1','','',0.00000,'EA',570.84000000,0.00000,'S/N10338',00/00/0000,'','','PS01',06/11/2019,10:26:21,1078874,1,'0',False,761752,'BROOKE',06/11/2019,10:26:21,'Adjustment to Event ID 1078578','',00/00/0000,'EA',0.00000,1.00000,1078578,0.00000
'S/N10338','PM','Pull Material',20020,'.104549','W1','','',1.00000,'EA',0.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/12/2019,00:00:00,1079420,1,'0',False,760501,'PAULS',06/12/2019,14:15:47,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',20020,'.065742','W1','','',1.00000,'EA',105.64000000,1.00000,'S/N10338',00/00/0000,'','','PS01',06/12/2019,00:00:00,1079424,1,'0',False,749510,'PAULS',06/12/2019,14:15:48,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','CA','Cost Adjustment',20020,'.104549','W1','','',0.00000,'EA',33.38000000,0.00000,'S/N10338',00/00/0000,'','','PS01',06/13/2019,10:20:42,1079437,1,'0',False,760501,'BROOKE',06/13/2019,10:20:42,'Adjustment to Event ID 1079420','',00/00/0000,'EA',0.00000,1.00000,1079420,0.00000
'S/N10338','PM','Pull Material',40030,'.103961','W1','','',1.00000,'EA',2191.50000000,1.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085818,1,'0',False,749682,'PAULS',07/26/2019,15:25:40,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40030,'.103985','W1','','',1.00000,'EA',3660.35000000,1.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085820,1,'0',False,749683,'PAULS',07/26/2019,15:25:41,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40045,'.103983','W1','','',1.00000,'EA',1062.87000000,1.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085822,1,'0',False,749738,'PAULS',07/26/2019,15:25:41,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40035,'.103986','W1','','',1.00000,'EA',715.20000000,1.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085824,1,'0',False,749709,'PAULS',07/26/2019,15:25:42,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40040,'.063056','W1','ELECTRICAL R','',240.00000,'FT',1.33900000,240.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085826,1,'0',False,749724,'PAULS',07/26/2019,15:25:42,'','',00/00/0000,'FT',240.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40040,'.103922','W1','ELECTRICAL R','',240.00000,'FT',1.29780000,240.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085828,1,'0',False,749725,'PAULS',07/26/2019,15:25:42,'','',00/00/0000,'FT',240.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40040,'.081274','W1','ELECTRICAL R','',90.00000,'FT',0.38500000,90.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085830,1,'0',False,749726,'PAULS',07/26/2019,15:25:42,'','',00/00/0000,'FT',90.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',40040,'.063754','W1','ELECTRICAL R','',140.00000,'FT',0.85216000,140.00000,'S/N10338',00/00/0000,'','','PS01',07/26/2019,00:00:00,1085832,1,'0',False,749727,'PAULS',07/26/2019,15:25:42,'','',00/00/0000,'FT',140.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.061706','W1','F1C','',10.00000,'EA',23.65000000,10.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087704,1,'0',False,749248,'PAULS',08/09/2019,15:25:28,'','',00/00/0000,'EA',10.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.069306','W1','F1C','',2.00000,'EA',50.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087706,1,'0',False,749249,'PAULS',08/09/2019,15:25:28,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.064072','W1','C3C','',36.00000,'EA',2.19000000,36.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087708,1,'0',False,749250,'PAULS',08/09/2019,15:25:28,'','',00/00/0000,'EA',36.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10010,'.064073','W1','C3C','',36.00000,'EA',1.20000000,36.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087710,1,'0',False,749251,'PAULS',08/09/2019,15:25:28,'','',00/00/0000,'EA',36.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102588','W1','A7H4','',2.00000,'EA',20.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087712,1,'0',False,749295,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102817','W1','GA FLOOR','',4.00000,'EA',3.94000000,4.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087714,1,'0',False,760439,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102590','W1','A7H4','',2.00000,'EA',20.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087716,1,'0',False,749296,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102595','W1','','',1.00000,'EA',550.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087718,1,'0',False,749297,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102596','W1','','',1.00000,'EA',550.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087720,1,'0',False,749298,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102604','W1','A10 TOP','',2.00000,'EA',20.66000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087722,1,'0',False,749299,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102605','W1','','',2.00000,'EA',23.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087724,1,'0',False,749300,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102607','W1','E1B','',2.00000,'EA',230.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087726,1,'0',False,749301,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102609','W1','A11F3','',2.00000,'EA',22.47000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087728,1,'0',False,749302,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102610','W1','','',2.00000,'EA',10.20000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087730,1,'0',False,749303,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102611','W1','E1A','',2.00000,'EA',197.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087732,1,'0',False,749304,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102616','W1','E1A','',2.00000,'EA',193.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087734,1,'0',False,749305,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.102625','W1','E1A','',2.00000,'EA',204.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087736,1,'0',False,749306,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.062982','W1','E2A','',2.00000,'EA',143.00000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087738,1,'0',False,749307,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.097251','W1','A1B3','',2.00000,'EA',9.05000000,2.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087740,1,'0',False,749308,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',2.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.023035','W1','A4A3','',4.00000,'EA',0.33000000,4.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087742,1,'0',False,760451,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',4.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10035,'.104517','W1','A2 TOP','',8.00000,'EA',34.03000000,0.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087744,1,'1',False,756385,'PAULS',08/09/2019,15:25:29,'','',00/00/0000,'EA',8.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10040,'.102555','W1','M3A','',1.00000,'EA',421.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087746,1,'0',False,749313,'PAULS',08/09/2019,15:25:33,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10040,'.102556','W1','M3A','',1.00000,'EA',421.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087748,1,'0',False,749314,'PAULS',08/09/2019,15:25:33,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
'S/N10338','PM','Pull Material',10040,'.102557','W1','M3A','',1.00000,'EA',192.00000000,1.00000,'S/N10338',00/00/0000,'','','PS01',08/09/2019,00:00:00,1087750,1,'0',False,749315,'PAULS',08/09/2019,15:25:33,'','',00/00/0000,'EA',1.00000,1.00000,0,0.00000
