'ImSup.Itemkey','ImSup.OrderCost','ImSup.OrderUOM','ImSup.Vendkey','ImSup.TerminatDate','0.lInclude?'
'.060347',179.00000,'EA','ROB01',00/00/0000,True
'.061452',116.80000,'EA','ROB01',00/00/0000,True
'.062416',134.00000,'EA','ROB01',00/00/0000,True
'.062712',749.00000,'EA','ROB01',00/00/0000,True
'.063909',186.00000,'EA','ROB01',00/00/0000,True
'.650860',26.95000,'EA','ROB01',00/00/0000,True
'.650861',19.00000,'EA','ROB01',00/00/0000,True
'TS200-SIS',126.00000,'EA','ROB01',00/00/0000,True
'.036124',28.97000,'EA','ROG01',00/00/0000,True
'.010010',1.36000,'FT','RUS01',00/00/0000,True
'.010026',2.20000,'FT','RUS01',00/00/0000,True
'.010027',3.14000,'FT','RUS01',00/00/0000,True
'.010140',8.85000,'FT','RUS01',00/00/0000,True
'.021597',7.50000,'EA','RUS01',00/00/0000,True
'.026072',2.85000,'FT','RUS01',00/00/0000,True
'.026159',1.24000,'FT','RUS01',00/00/0000,True
'.026160',1.50000,'EA','RUS01',00/00/0000,True
'.032096',0.57000,'FT','RUS01',00/00/0000,True
'.032550',4.73000,'FT','RUS01',00/00/0000,True
'.034582',6.20000,'FT','RUS01',00/00/0000,True
'.037411',2.88000,'FT','RUS01',00/00/0000,True
'.037412',1.45000,'FT','RUS01',00/00/0000,True
'.053037',5.49000,'FT','RUS01',00/00/0000,True
'.053039',4.44000,'FT','RUS01',00/00/0000,True
'.053041',4.55000,'FT','RUS01',00/00/0000,True
'.053303',7.15000,'FT','RUS01',00/00/0000,True
'.053308',1.50000,'FT','RUS01',00/00/0000,True
'.053916',2.57000,'FT','RUS01',00/00/0000,True
'.063776',45.00000,'EA','RUS01',00/00/0000,True
'.063796',22.06100,'FT','RUS01',00/00/0000,True
'.063944',5.75000,'FT','RUS01',00/00/0000,True
'.063945',3.16700,'FT','RUS01',00/00/0000,True
'.063946',2.00000,'FT','RUS01',00/00/0000,True
'.063947',2.45000,'FT','RUS01',00/00/0000,True
'.064060',2.06000,'FT','RUS01',00/00/0000,True
'.064136',1.30000,'FT','RUS01',00/00/0000,True
'.064503',2.92000,'FT','RUS01',00/00/0000,True
'.064504',1.48000,'FT','RUS01',00/00/0000,True
'.064775',6.31000,'FT','RUS01',00/00/0000,True
'.065415',0.83000,'FT','RUS01',00/00/0000,True
'.065438',9.03000,'FT','RUS01',00/00/0000,True
'.065779',8.46000,'FT','RUS01',00/00/0000,True
'.065931',2.06000,'FT','RUS01',00/00/0000,True
'.066326',4.48000,'EA','RUS01',00/00/0000,True
'.067340',4.14000,'FT','RUS01',00/00/0000,True
'.067506',28.34000,'EA','RUS01',00/00/0000,True
'.067753',5.26000,'FT','RUS01',00/00/0000,True
'.069984',3.02000,'FT','RUS01',00/00/0000,True
'.095673',2.19000,'FT','RUS01',00/00/0000,True
'.096262',0.83000,'FT','RUS01',00/00/0000,True
'.127501',2.87000,'FT','RUS01',00/00/0000,True
'.191350',0.96000,'FT','RUS01',00/00/0000,True
'.191450',2.04000,'FT','RUS01',00/00/0000,True
'.223600',0.38000,'FT','RUS01',00/00/0000,True
'.223700',0.56000,'FT','RUS01',00/00/0000,True
'.223750',0.59000,'FT','RUS01',00/00/0000,True
'.223800',0.62000,'FT','RUS01',00/00/0000,True
'.223825',1.21000,'FT','RUS01',00/00/0000,True
'.223875',1.10000,'FT','RUS01',00/00/0000,True
'.223890',0.48000,'FT','RUS01',00/00/0000,True
'.223900',0.68000,'FT','RUS01',00/00/0000,True
'.224000',0.89000,'FT','RUS01',00/00/0000,True
'.224200',1.00000,'FT','RUS01',00/00/0000,True
'.224600',0.70000,'FT','RUS01',00/00/0000,True
'.224700',1.16000,'FT','RUS01',00/00/0000,True
'.224800',1.36000,'FT','RUS01',00/00/0000,True
'.224900',1.92000,'FT','RUS01',00/00/0000,True
'.224995',1.67000,'FT','RUS01',00/00/0000,True
'.225200',3.80000,'FT','RUS01',00/00/0000,True
'.225300',4.87000,'FT','RUS01',00/00/0000,True
'.225325',8.95000,'FT','RUS01',00/00/0000,True
'.225375',7.35000,'FT','RUS01',00/00/0000,True
'.225600',2.25000,'FT','RUS01',00/00/0000,True
'.225725',1.08000,'FT','RUS01',00/00/0000,True
'.225750',1.96000,'FT','RUS01',00/00/0000,True
'.225800',2.50000,'FT','RUS01',00/00/0000,True
'.225900',3.99000,'FT','RUS01',00/00/0000,True
'.226250',1.53000,'FT','RUS01',00/00/0000,True
'.226300',2.67000,'FT','RUS01',00/00/0000,True
'.226325',3.92000,'FT','RUS01',00/00/0000,True
'.226350',5.05000,'FT','RUS01',00/00/0000,True
'.226380',3.33000,'FT','RUS01',00/00/0000,True
'.226405',3.50000,'FT','RUS01',00/00/0000,True
'.226600',1.41000,'FT','RUS01',00/00/0000,True
'.226800',0.67000,'FT','RUS01',00/00/0000,True
'.227000',1.85000,'FT','RUS01',00/00/0000,True
'.227800',5.55000,'FT','RUS01',00/00/0000,True
'.228200',0.98000,'FT','RUS01',00/00/0000,True
'.228400',2.36000,'FT','RUS01',00/00/0000,True
'.228600',3.00000,'FT','RUS01',00/00/0000,True
'.536700',1.46000,'FT','RUS01',00/00/0000,True
'.536800',2.20000,'FT','RUS01',00/00/0000,True
'.536900',2.51000,'FT','RUS01',00/00/0000,True
'.537000',3.54000,'FT','RUS01',00/00/0000,True
'.611500',0.40000,'FT','RUS01',00/00/0000,True
'.611700',0.49000,'FT','RUS01',00/00/0000,True
'.611900',0.64000,'FT','RUS01',00/00/0000,True
'.025280',79.30000,'EA','RYA01',00/00/0000,True
'.025433',71.22000,'EA','RYA01',00/00/0000,True
'.026342',70.88000,'EA','RYA01',00/00/0000,True
'.026780',42.67000,'EA','RYA01',00/00/0000,True
'.060942',50.20000,'EA','RYA01',00/00/0000,True
'.062416',98.70000,'EA','SAF01',00/00/0000,True
'.062712',769.00000,'EA','SAF01',00/00/0000,True
'.064104',1171.30000,'EA','SAF01',00/00/0000,True
'.065667',160.30000,'EA','SAF01',00/00/0000,True
'.065668',160.30000,'EA','SAF01',00/00/0000,True
'.065669',378.70000,'EA','SAF01',00/00/0000,True
'.065874',1311.70000,'EA','SAF01',00/00/0000,True
'.065875',666.25000,'EA','SAF01',00/00/0000,True
'.065881',670.60000,'EA','SAF01',00/00/0000,True
'.065882',123.20000,'EA','SAF01',00/00/0000,True
'.065883',132.30000,'EA','SAF01',00/00/0000,True
'.065884',167.40000,'EA','SAF01',00/00/0000,True
'.065886',93.86000,'EA','SAF01',00/00/0000,True
'.065887',24.20000,'EA','SAF01',00/00/0000,True
'.065911',159.60000,'EA','SAF01',00/00/0000,True
'.065949',544.29000,'EA','SAF01',00/00/0000,True
'.066840',64.50000,'EA','SAF01',00/00/0000,True
'.066852',70.00000,'EA','SAF01',00/00/0000,True
'.067746',343.75000,'EA','SAF01',00/00/0000,True
'.067747',107.10000,'EA','SAF01',00/00/0000,True
'.067748',4.55000,'EA','SAF01',00/00/0000,True
'.069444',48.30000,'EA','SAF01',00/00/0000,True
'.069762',67.20000,'EA','SAF01',00/00/0000,True
'.069763',6.00000,'EA','SAF01',00/00/0000,True
'.091079',48.30000,'EA','SAF01',00/00/0000,True
'.095695',66.30000,'EA','SAF01',00/00/0000,True
'.096406',408.68000,'EA','SAF01',00/00/0000,True
'.096407',408.68000,'EA','SAF01',00/00/0000,True
'.096460',5.28000,'EA','SAF01',00/00/0000,True
'.096666',64.49000,'EA','SAF01',00/00/0000,True
'.097224',3051.30000,'EA','SAF01',00/00/0000,True
'.097662',1171.30000,'EA','SAF01',00/00/0000,True
'.100190',6.30000,'EA','SAF01',00/00/0000,True
'.100622',3695.65000,'EA','SAF01',00/00/0000,True
'.100857',111.82000,'EA','SAF01',00/00/0000,True
'.100945',133.00000,'EA','SAF01',00/00/0000,True
'.103566',76.25000,'EA','SAF01',00/00/0000,True
'.103640',310.00000,'EA','SAF01',00/00/0000,True
'.103641',117.00000,'EA','SAF01',00/00/0000,True
'.103736',133.00000,'EA','SAF01',00/00/0000,True
'.103759',2250.00000,'EA','SAF01',00/00/0000,True
'.103771',343.75000,'EA','SAF01',00/00/0000,True
'.103778',133.00000,'EA','SAF01',00/00/0000,True
'.104580',48.75000,'EA','SAF01',00/00/0000,True
'.104602',121.25000,'EA','SAF01',00/00/0000,True
'.650860',35.25000,'EA','SAF01',00/00/0000,True
'.104630',8.29000,'EA','SCH03',00/00/0000,True
'.020690',10.63000,'FT','SEE01',00/00/0000,True
'.020691',7.00000,'FT','SEE01',00/00/0000,True
'.020693',2.69300,'FT','SEE01',00/00/0000,True
'.020694',4.50000,'FT','SEE01',00/00/0000,True
'.020695',5.27000,'FT','SEE01',00/00/0000,True
'.021403',5.08380,'FT','SEE01',00/00/0000,True
'.021404',9.75000,'FT','SEE01',00/00/0000,True
'.021602',10.21000,'FT','SEE01',00/00/0000,True
'.025140',3.92620,'FT','SEE01',00/00/0000,True
'.044042',16.25000,'FT','SEE01',00/00/0000,True
'.063584',12.24000,'FT','SEE01',00/00/0000,True
'.064044',1.83000,'EA','SEE01',00/00/0000,True
'.064045',1.83000,'EA','SEE01',00/00/0000,True
'.065239',37.00000,'EA','SEE01',00/00/0000,True
'.067480',164.42000,'EA','SEE01',00/00/0000,True
'.067481',52.69000,'EA','SEE01',00/00/0000,True
'.067482',213.32000,'EA','SEE01',00/00/0000,True
'.067483',213.32000,'EA','SEE01',00/00/0000,True
'.068059',61.76000,'EA','SEE01',00/00/0000,True
'.069604',34.98000,'EA','SEE01',00/00/0000,True
'.091215',29.81000,'EA','SEE01',00/00/0000,True
'.093181',28.04000,'EA','SEE01',00/00/0000,True
'.093436',38.25000,'EA','SEE01',00/00/0000,True
'.093601',37.42000,'EA','SEE01',00/00/0000,True
'.093619',61.59000,'EA','SEE01',00/00/0000,True
'.093620',16.70000,'EA','SEE01',00/00/0000,True
'.093621',17.59000,'EA','SEE01',00/00/0000,True
'.093622',27.07000,'EA','SEE01',00/00/0000,True
'.093824',24.59000,'EA','SEE01',00/00/0000,True
'.093825',22.27000,'EA','SEE01',00/00/0000,True
'.095220',50.35000,'EA','SEE01',00/00/0000,True
'.097947',12.49000,'EA','SEE01',00/00/0000,True
'.098287',22.33000,'EA','SEE01',00/00/0000,True
'.100343',15.00000,'EA','SEE01',00/00/0000,True
'.101132',20.64000,'EA','SEE01',00/00/0000,True
'.102610',10.20000,'EA','SEE01',00/00/0000,True
'.102652',125.34000,'EA','SEE01',00/00/0000,True
'.102665',27.86000,'EA','SEE01',00/00/0000,True
'.102687',36.65000,'EA','SEE01',00/00/0000,True
'.102698',97.62000,'EA','SEE01',00/00/0000,True
'.102743',27.86000,'EA','SEE01',00/00/0000,True
'.102785',36.65000,'EA','SEE01',00/00/0000,True
'.106005',36.74000,'EA','SEE01',00/00/0000,True
'.061029',22.00000,'EA','SEI01',00/00/0000,True
'.061030',29.00000,'EA','SEI01',00/00/0000,True
'.064516',17.50000,'EA','SEI01',00/00/0000,True
'.070122',8.00000,'EA','SEI01',00/00/0000,True
'.097771',22.00000,'EA','SEI01',00/00/0000,True
'.097772',29.00000,'EA','SEI01',00/00/0000,True
'063137',35.00000,'EA','SEI01',00/00/0000,True
'.065644',3577.88000,'EA','SIL01',00/00/0000,True
'.065649',261.28000,'EA','SIL01',00/00/0000,True
'.096775',3577.88000,'EA','SIL01',00/00/0000,True
'.066374',169.00000,'EA','SPE02',00/00/0000,True
'.063336',1952.20000,'EA','STE03',00/00/0000,True
'.065418',2592.00000,'EA','STE03',00/00/0000,True
'.066373',2171.20000,'EA','STE03',00/00/0000,True
'.067692',3080.00000,'EA','STE03',00/00/0000,True
'.069541',2940.00000,'EA','STE03',00/00/0000,True
'.095941',4744.00000,'EA','STE03',00/00/0000,True
'.096722',3600.00000,'EA','STE03',00/00/0000,True
'.103567',2780.00000,'EA','STE03',00/00/0000,True
'.103707',3496.00000,'EA','STE03',00/00/0000,True
'.652122',9.60000,'EA','STE03',00/00/0000,True
'.652147',13.60000,'EA','STE03',00/00/0000,True
'.096268',175.00000,'EA','SUB02',00/00/0000,True
'.026690',138.00000,'EA','TEN01',00/00/0000,True
'.063675',1267.00000,'EA','TEN01',00/00/0000,True
'.063767',966.00000,'EA','TEN01',00/00/0000,True
'.063842',83.00000,'EA','TEN01',00/00/0000,True
'.063869',745.00000,'EA','TEN01',00/00/0000,True
'.096700',22.98000,'EA','TES01',00/00/0000,True
'.029922',1423.00000,'EA','TEX01',00/00/0000,True
'.029998',1110.00000,'EA','TEX01',00/00/0000,True
'.029999',1242.00000,'EA','TEX01',00/00/0000,True
'.060406',629.00000,'EA','TEX01',00/00/0000,True
'.062999',1329.00000,'EA','TEX01',00/00/0000,True
'.063000',908.00000,'EA','TEX01',00/00/0000,True
'.063001',919.00000,'EA','TEX01',00/00/0000,True
'.063002',2720.00000,'EA','TEX01',00/00/0000,True
'.063003',653.00000,'EA','TEX01',00/00/0000,True
'.063004',625.00000,'EA','TEX01',00/00/0000,True
'.063006',629.00000,'EA','TEX01',00/00/0000,True
'.063006RB',629.00000,'EA','TEX01',00/00/0000,True
'.063007',1386.00000,'EA','TEX01',00/00/0000,True
'.063008',982.00000,'EA','TEX01',00/00/0000,True
'.063009',1304.00000,'EA','TEX01',00/00/0000,True
'.063010',883.00000,'EA','TEX01',00/00/0000,True
'.063011',654.00000,'EA','TEX01',00/00/0000,True
'.063013',1381.00000,'EA','TEX01',00/00/0000,True
'.064186',1164.00000,'EA','TEX01',00/00/0000,True
'.064579',1509.00000,'EA','TEX01',00/00/0000,True
'.064614',1279.00000,'EA','TEX01',00/00/0000,True
'.065440',1092.00000,'EA','TEX01',00/00/0000,True
'.066832',2148.00000,'EA','TEX01',00/00/0000,True
'.066836',1267.00000,'EA','TEX01',00/00/0000,True
'.070067',1298.00000,'EA','TEX01',00/00/0000,True
'.070068',429.00000,'EA','TEX01',00/00/0000,True
'.070070',778.00000,'EA','TEX01',00/00/0000,True
'.070071',1222.00000,'EA','TEX01',00/00/0000,True
'.070421',892.00000,'EA','TEX01',11/24/2003,True
'.070422',827.00000,'EA','TEX01',00/00/0000,True
'.070451',2843.00000,'EA','TEX01',00/00/0000,True
'.070452',2051.00000,'EA','TEX01',00/00/0000,True
'.070453',2426.00000,'EA','TEX01',00/00/0000,True
'.090033',973.00000,'EA','TEX01',00/00/0000,True
'.090085',1687.00000,'EA','TEX01',00/00/0000,True
'.090086',1705.00000,'EA','TEX01',00/00/0000,True
'.090133',1550.00000,'EA','TEX01',00/00/0000,True
'.090134',1040.00000,'EA','TEX01',00/00/0000,True
'.091001',2714.00000,'EA','TEX01',00/00/0000,True
'.091002',2526.00000,'EA','TEX01',00/00/0000,True
'.091003',2423.00000,'EA','TEX01',00/00/0000,True
'.091017',779.00000,'EA','TEX01',00/00/0000,True
'.091149',2291.00000,'EA','TEX01',00/00/0000,True
'.091150',782.00000,'EA','TEX01',00/00/0000,True
'.091151',793.00000,'EA','TEX01',00/00/0000,True
'.091153',1969.00000,'EA','TEX01',00/00/0000,True
'.091154',1954.00000,'EA','TEX01',00/00/0000,True
'.091155',2351.00000,'EA','TEX01',00/00/0000,True
'.091156',2175.00000,'EA','TEX01',00/00/0000,True
'.091201',699.00000,'EA','TEX01',00/00/0000,True
'.091227',1004.00000,'EA','TEX01',00/00/0000,True
'.091231',1754.00000,'EA','TEX01',00/00/0000,True
'.093602',1695.00000,'EA','TEX01',00/00/0000,True
'.093833',1265.00000,'EA','TEX01',00/00/0000,True
'.098002',1224.00000,'EA','TEX01',00/00/0000,True
'.098003',1154.00000,'EA','TEX01',00/00/0000,True
'.098004',1316.00000,'EA','TEX01',00/00/0000,True
'.098006',2216.00000,'EA','TEX01',00/00/0000,True
'.098007',751.00000,'EA','TEX01',00/00/0000,True
'.098024',743.00000,'EA','TEX01',00/00/0000,True
'.102680',2191.00000,'EA','TEX01',00/00/0000,True
'.652082',50.12000,'EA','TEX01',00/00/0000,True
'SK14451',26.18000,'EA','TEX01',00/00/0000,True
'SK14600',67.18000,'EA','TEX01',00/00/0000,True
'SK16485',88.77000,'EA','TEX01',00/00/0000,True
'SK16958',55.84000,'EA','TEX01',00/00/0000,True
'SK16959',55.62000,'EA','TEX01',00/00/0000,True
'SK16970',25.16000,'EA','TEX01',00/00/0000,True
'SK17290',35.89000,'EA','TEX01',00/00/0000,True
'SK17474',109.50000,'EA','TEX01',00/00/0000,True
'SK18469',60.13000,'EA','TEX01',00/00/0000,True
'SK19063',119.16000,'EA','TEX01',00/00/0000,True
'SK19615',31.31000,'EA','TEX01',00/00/0000,True
'SK19975',47.00000,'EA','TEX01',00/00/0000,True
'SK1A650',37.71000,'EA','TEX01',00/00/0000,True
'SK1A669',32.96000,'EA','TEX01',00/00/0000,True
'.102553',293.00000,'EA','TMS01',00/00/0000,True
'.063948',221.97000,'EA','TOD02',00/00/0000,True
'062683',222.00000,'','TOD02',00/00/0000,True
'066711',222.00000,'','TOD02',00/00/0000,True
'067457',222.00000,'','TOD02',00/00/0000,True
'.031307',7.75000,'EA','TOT01',00/00/0000,True
'.053887',30.00000,'EA','TOT01',00/00/0000,True
'.053889',15.57000,'EA','TOT01',00/00/0000,True
'.061415',14.29000,'EA','TOT01',00/00/0000,True
'.061468',15.35000,'EA','TOT01',00/00/0000,True
'.062948',98.83000,'EA','TOT01',00/00/0000,True
'.063089',56.52000,'EA','TOT01',00/00/0000,True
'.063091',69.52000,'EA','TOT01',00/00/0000,True
'.063744',51.36000,'EA','TOT01',00/00/0000,True
'.063760',43.33000,'EA','TOT01',00/00/0000,True
'.063761',183.67000,'EA','TOT01',00/00/0000,True
'.063762',34.70000,'EA','TOT01',00/00/0000,True
'.063763',43.33000,'EA','TOT01',00/00/0000,True
'.063892',44.09000,'EA','TOT01',00/00/0000,True
'.063916',125.00000,'EA','TOT01',00/00/0000,True
'.063933',166.07000,'EA','TOT01',00/00/0000,True
'.064547',11.20000,'EA','TOT01',00/00/0000,True
'.064684',291.91000,'EA','TOT01',00/00/0000,True
'.064685',271.74000,'EA','TOT01',00/00/0000,True
'.064704',106.50000,'EA','TOT01',00/00/0000,True
'.065878',1083.84000,'EA','TOT01',00/00/0000,True
'.067533',2729.70000,'EA','TOT01',00/00/0000,True
'.067534',234.00000,'EA','TOT01',00/00/0000,True
'.067535',24.12000,'EA','TOT01',00/00/0000,True
'.067536',6.19000,'EA','TOT01',00/00/0000,True
'.096372',38.68000,'EA','TOT01',00/00/0000,True
'.096373',93.79000,'EA','TOT01',00/00/0000,True
'.096389',86.58000,'EA','TOT01',00/00/0000,True
'.096724',56.52000,'EA','TOT01',00/00/0000,True
'.096725',56.52000,'EA','TOT01',00/00/0000,True
'.097462',81.25000,'EA','TOT01',00/00/0000,True
'.100028',7.83000,'EA','TOT01',00/00/0000,True
'.100127',31.73000,'EA','TOT01',00/00/0000,True
'.100572',56.52000,'EA','TOT01',00/00/0000,True
'.100573',56.52000,'EA','TOT01',00/00/0000,True
'.101826',14.29000,'EA','TOT01',00/00/0000,True
'.103353',19.06000,'EA','TOT01',00/00/0000,True
'.103722',138.52000,'EA','TOT01',00/00/0000,True
'.103773',727.25000,'EA','TOT01',00/00/0000,True
'.103774',388.75000,'EA','TOT01',00/00/0000,True
'.103797',412.00000,'EA','TOT01',00/00/0000,True
'.650883',14.74000,'EA','TOT01',00/00/0000,True
'.063862',4750.00000,'EA','TOW02',00/00/0000,True
'.053000',23.36000,'EA','TRA02',00/00/0000,True
'.064074',29.57000,'EA','TRA02',00/00/0000,True
'.064130',413.03000,'EA','TRA02',00/00/0000,True
'.064997',164.24000,'EA','TRA02',00/00/0000,True
'.065636',19.09000,'EA','TRA02',00/00/0000,True
'.065890',21.75000,'EA','TRA02',00/00/0000,True
'.065890-1',3.75000,'EA','TRA02',00/00/0000,True
'.066488',176.18000,'EA','TRA02',00/00/0000,True
'.067508',85.86000,'EA','TRA02',00/00/0000,True
'.096011',25.90000,'EA','TRA02',00/00/0000,True
'.650907',182.21000,'EA','TRA02',00/00/0000,True
'.650908',55.00000,'EA','TRA02',00/00/0000,True
'.650909',36.88000,'EA','TRA02',00/00/0000,True
'.063748',17.00000,'EA','TTI01',00/00/0000,True
'.063749',21.03000,'EA','TTI01',00/00/0000,True
'.063750',11.96000,'EA','TTI01',00/00/0000,True
'.063751',7.44000,'EA','TTI01',00/00/0000,True
'.063755',10.11000,'EA','TTI01',00/00/0000,True
'.063890',38.48000,'EA','TTI01',00/00/0000,True
'.063921',29.24000,'EA','TTI01',00/00/0000,True
'.096391',7.44000,'EA','TTI01',00/00/0000,True
'.063595',3.00000,'EA','TWI01',00/00/0000,True
'.063941',3.00000,'EA','TWI01',00/00/0000,True
'.023719',45.00000,'EA','TWO01',00/00/0000,True
'.025399',980.00000,'EA','TWO01',00/00/0000,True
'.026288',16.00000,'EA','TWO01',00/00/0000,True
'.026707',879.00000,'EA','TWO01',00/00/0000,True
'.026786',713.49000,'EA','TWO01',00/00/0000,True
'.027988',2605.33000,'EA','TWO01',00/00/0000,True
'.027995',2563.00000,'EA','TWO01',00/00/0000,True
'.060715',2304.00000,'EA','TWO01',00/00/0000,True
'.060716',2239.00000,'EA','TWO01',00/00/0000,True
'.060722',1094.29000,'EA','TWO01',00/00/0000,True
'.060723',1642.00000,'EA','TWO01',00/00/0000,True
'.060725',2921.00000,'EA','TWO01',00/00/0000,True
'.060833',494.31000,'EA','TWO01',00/00/0000,True
'.060873',200.00000,'EA','TWO01',00/00/0000,True
'.060874',50.00000,'EA','TWO01',00/00/0000,True
'.060875',50.00000,'EA','TWO01',00/00/0000,True
'.060876',20.00000,'EA','TWO01',00/00/0000,True
'.060877',15.00000,'EA','TWO01',00/00/0000,True
'.060884',15.00000,'EA','TWO01',00/00/0000,True
'.060885',11.00000,'EA','TWO01',00/00/0000,True
'.060886',12.00000,'EA','TWO01',00/00/0000,True
'.060887',12.00000,'EA','TWO01',00/00/0000,True
'.060994',220.00000,'EA','TWO01',00/00/0000,True
'.060995',125.00000,'EA','TWO01',00/00/0000,True
'.060996',175.00000,'EA','TWO01',00/00/0000,True
'.060997',175.00000,'EA','TWO01',00/00/0000,True
'.060999',80.00000,'EA','TWO01',00/00/0000,True
'.061023',900.00000,'EA','TWO01',00/00/0000,True
'.061024',127.00000,'EA','TWO01',00/00/0000,True
'.061025',100.00000,'EA','TWO01',00/00/0000,True
'.061026',75.00000,'EA','TWO01',00/00/0000,True
'.061027',50.00000,'EA','TWO01',00/00/0000,True
'.062656',2175.36000,'EA','TWO01',00/00/0000,True
'.062658',551.50000,'EA','TWO01',00/00/0000,True
'.062982',364.00000,'EA','TWO01',00/00/0000,True
'.062983',352.00000,'EA','TWO01',00/00/0000,True
'.063726',391.00000,'EA','TWO01',00/00/0000,True
'.064164',2908.41000,'EA','TWO01',00/00/0000,True
'.064198',4007.36000,'EA','TWO01',00/00/0000,True
'.064265',5696.61000,'EA','TWO01',00/00/0000,True
'.064275',5696.61000,'EA','TWO01',00/00/0000,True
'.064306',3753.29000,'EA','TWO01',00/00/0000,True
'.064307',2764.97000,'EA','TWO01',00/00/0000,True
'.064341',8709.21000,'EA','TWO01',00/00/0000,True
'.064581',0.42317,'LB','TWO01',00/00/0000,True
'.064623',200.00000,'EA','TWO01',00/00/0000,True
'.064811',5174.93000,'EA','TWO01',00/00/0000,True
'.064812',2663.27000,'EA','TWO01',00/00/0000,True
'.064847',792.41000,'EA','TWO01',00/00/0000,True
'.065308',2131.18000,'EA','TWO01',00/00/0000,True
'.065363',1220.00000,'EA','TWO01',00/00/0000,True
'.066148',5716.00000,'EA','TWO01',00/00/0000,True
'.066251',8709.21000,'EA','TWO01',00/00/0000,True
'.066673',3960.36000,'EA','TWO01',00/00/0000,True
'.066696',8853.00000,'EA','TWO01',00/00/0000,True
'.066755',30.00000,'EA','TWO01',00/00/0000,True
'.066829',621.00000,'EA','TWO01',00/00/0000,True
'.066953',6096.98000,'EA','TWO01',00/00/0000,True
'.066954',50.00000,'EA','TWO01',00/00/0000,True
'.066955',50.00000,'EA','TWO01',00/00/0000,True
'.067196',1348.00000,'EA','TWO01',00/00/0000,True
'.067269',4041.91000,'EA','TWO01',00/00/0000,True
'.067512',185.00000,'EA','TWO01',00/00/0000,True
'.067541',8.50000,'SET','TWO01',00/00/0000,True
